window_id,label,"Motor_Current__fft_aggregated__aggtype_""skew""","Temperature__fft_aggregated__aggtype_""skew""",Motor_Current__variation_coefficient,"Pressure__fft_aggregated__aggtype_""skew""",Temperature__variance_larger_than_standard_deviation,Motor_Current__percentage_of_reoccurring_values_to_all_values,Vibration__percentage_of_reoccurring_values_to_all_values,Pressure__percentage_of_reoccurring_values_to_all_values,Vibration__standard_deviation,"Vibration__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""max""","Motor_Current__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""max""",Pressure__lempel_ziv_complexity__bins_100,"Pressure__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""max""","Noise__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""max""",Temperature__mean_abs_change,"Motor_Current__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""var""","Temperature__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""max""","Motor_Current__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""mean""","Motor_Current__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.6","Pressure__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.6","Vibration__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""mean""",Vibration__range_count__max_1__min_-1,"Vibration__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.6","Noise__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""mean""","Pressure__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""mean"""
115,0,10.639539162523207,12.313151519452246,0.005624228012065777,10.710114263796086,0.0,0.38461538461538464,0.8,0.7272727272727273,0.03007583008921874,0.007598782573454739,0.0100095192786904,0.6333333333333333,0.004981598792617976,0.10063918172341835,0.30862068965517153,0.00026964234714552777,0.07581305327988712,0.006374438750804357,0.05249999999999988,0.022499999999999964,0.007370616418899968,30.0,0.015833333333333335,0.040915615833660206,0.002760656532384294
116,0,9.845344585914939,11.751907435329484,0.00623646777289629,8.49144038662653,0.0,0.5,0.6363636363636364,0.6428571428571429,0.024048561980570343,0.003910564793837678,0.004981598792617864,0.7333333333333333,0.005649634266652988,0.04791914959553432,0.3024137931034481,0.00028885255518941845,0.09308294889049039,0.0010675166681297272,0.0499999999999997,0.027499999999999858,0.0027706920965487217,30.0,0.0175,0.022074530526360027,0.004252186312401451
117,0,9.92749646630087,10.33422488239083,0.006600605886109599,8.310635505093597,0.0,0.47058823529411764,0.5454545454545454,0.5333333333333333,0.0272213151776324,0.0047236559114808545,0.008373914794144394,0.7,0.009250850301054327,0.04704839019996485,0.43379310344827654,0.000275808850301727,0.06158120572024549,0.005411803677852441,0.03833333333333281,0.0379999999999999,0.0017037773161000676,30.0,0.031666666666666676,0.019527005545608607,0.00506802702826107
118,0,9.745769620152135,10.026124790454615,0.006823294791460946,9.414196060964073,0.0,0.5,0.7,0.5,0.02604269997949948,0.005451081150953975,0.007871415607974745,0.6666666666666666,0.009343046452137693,0.06219674729557533,0.4737931034482762,0.00033374410825648746,0.06943464602075246,0.005950635934688703,0.03166666666666629,0.024444444444444616,0.003851671604597137,30.0,0.02111111111111111,0.038276502089988416,0.00574543888899796
119,0,9.738724287754511,10.510452285707265,0.00778732481586376,9.66622576710239,0.0,0.4,0.6363636363636364,0.6153846153846154,0.027650597743187316,0.0018808016817268112,0.003094871773194659,0.6666666666666666,0.004943214960899412,0.07297245776206807,0.41379310344827563,0.00025954830046083803,0.049102973849007775,0.008157630708453975,0.02333333333333328,0.015555555555555718,0.003906805504718746,30.0,0.01857142857142857,0.06663967889119243,0.005772277165336792
120,0,8.744515648745127,10.754993353804233,0.008120702520405053,10.862202977250101,0.0,0.5,0.8,0.45454545454545453,0.02836468853267308,0.0023618279557404273,0.006176541092225128,0.6,0.005709521823741692,0.09122671168671011,0.35586206896551603,0.0002783226102460062,0.037287994821700504,0.007772758989762043,0.01999999999999987,0.035000000000000364,0.0036465620748845624,30.0,0.014000000000000002,0.07428360436564178,0.005032466024298056
121,0,8.211999222864064,11.48821538851444,0.00844172161994999,8.951102908203735,0.0,0.29411764705882354,0.8,0.6428571428571429,0.027465129406819354,0.006874976808866266,0.01679164029133152,0.7,0.008486884639510181,0.07524834167720923,0.31517241379310224,0.0003824563531186464,0.07879362521263833,0.006000634887044792,0.03666666666666707,0.026666666666666988,0.0037584191205497957,30.0,0.020000000000000007,0.053306966271410225,0.0038093333285712273
122,0,8.694425016162482,11.36941318736202,0.007765916345620201,8.53044935977867,0.0,0.5,0.8,0.6428571428571429,0.033811569354619174,0.008872490542985898,0.014890073395194688,0.6666666666666666,0.006835282615618323,0.13722438053146688,0.3327586206896549,0.000618503572215662,0.08551039241451529,0.0044901100694051945,0.007500000000000284,0.025000000000000133,0.005585208843286818,30.0,0.016666666666666666,0.07652468367059277,0.003957873406864099
123,0,9.254819310790353,13.070485860834376,0.012950360735981931,8.928260326346383,0.0,0.3,0.5333333333333333,0.6,0.0845648994691191,0.007098912439460654,0.012888849792731433,0.7,0.00460109422064042,0.1381845359886358,0.27655172413793117,0.00033826272766175364,0.03404358950514076,0.009170671975913003,0.07777777777777789,0.03500000000000014,0.007364411573447622,30.0,0.02454545454545455,0.07824397218746916,0.004202752580357431
124,0,6.668654757620167,9.06949297105798,0.024862972481975224,6.799011736220139,0.0,0.1111111111111111,0.4375,0.4444444444444444,0.0511207720338155,0.009312415821653054,0.00870999113537026,0.8,0.013266499161421587,0.030848323254579948,0.527241379310346,0.0012001261647962525,0.038781438859330726,0.0057550923915584435,0.09600000000000045,0.0599999999999997,0.008132374204626935,30.0,0.030833333333333338,0.05137264684184939,0.005517763522090654
125,1,3.079179755295524,5.808512308996967,0.08219183561444082,3.6414275853056908,1.0,0.0,0.16,0.2608695652173913,0.2803412602922057,0.052059620452253146,0.18853881391835878,0.7666666666666667,0.07017432133016796,0.6252070568584286,1.1089655172413806,0.07502311937053065,0.3626214082404489,0.07992429751541967,0.8349999999999997,0.3141666666666665,0.03880405336847077,28.0,0.23600000000000004,0.3402350176141257,0.02373385308610729
126,1,2.631485455955278,4.914082975035676,0.09676556711014626,3.0548850833126613,1.0,0.0,0.1111111111111111,0.1111111111111111,0.3188592514295645,0.07685891306157536,0.31344120302714207,0.9,0.11831159137236398,1.0182862487305533,1.6393103448275865,0.14901291546861686,0.5563723609972309,0.11696571042389274,1.2012500000000008,0.25285714285714256,0.04605779274030448,22.0,0.33571428571428574,0.39898196709629324,0.04183455590809129
127,1,2.534364433087052,4.606803134502307,0.09930536510551222,2.85179396991139,1.0,0.034482758620689655,0.1111111111111111,0.16,0.2694234585183703,0.07293963583807143,0.2918363160645872,0.8333333333333334,0.11432892040431562,0.9955933929479611,1.7348275862068956,0.1557658808348367,0.521987827939509,0.10907476310117847,0.7866666666666667,0.24499999999999997,0.03978538343027343,10.0,0.22875000000000004,0.3984699075349162,0.03919818127115069
128,1,2.7098354436113894,4.5226510321171975,0.08574207514209958,3.382974695217895,1.0,0.034482758620689655,0.11538461538461539,0.1111111111111111,0.4199609770231304,0.05873450005404517,0.25510979362368863,0.9,0.10513871627456724,0.8522136521105121,1.8048275862068957,0.14798148751966686,0.43288128174088697,0.07631533578639677,0.5537500000000002,0.2562500000000002,0.025568305209624494,1.0,0.18,0.3791213357368377,0.026476841376034628
129,1,2.6793154534571593,4.847048215762278,0.09360726930897113,3.642682556213618,1.0,0.034482758620689655,0.03571428571428571,0.0,0.37264057750062596,0.08232142082429464,0.28062660692993235,0.9666666666666667,0.10197011700446734,0.9423516971324636,2.0634482758620694,0.21794084892564916,0.32017384733454946,0.08454946304193924,0.636666666666667,0.3549999999999998,0.04304401164825962,0.0,0.328888888888889,0.3931239336530956,0.042739393799080906
130,1,2.767960200385387,4.609898481201691,0.08015209181842123,3.3470067689360405,1.0,0.07142857142857142,0.1111111111111111,0.07142857142857142,0.37582206191523965,0.0657862959490339,0.26586928402972054,0.8666666666666667,0.11157499537009499,1.0943796055704051,2.2510344827586204,0.21592075264098207,0.4188700381306081,0.10451196331612209,0.7350000000000007,0.4377777777777777,0.05169673998590303,0.0,0.2000000000000001,0.4872942839636788,0.0659446232329317
131,1,3.340772812139734,4.550145188016989,0.06582355224301664,3.774923565769711,1.0,0.07142857142857142,0.1111111111111111,0.15384615384615385,0.46604112837101974,0.041936784301505756,0.21510573258394627,0.8333333333333334,0.10787836435819105,0.8386258114920386,2.1503448275862054,0.1568162055581208,0.517176268323486,0.08989873668268576,0.5787499999999999,0.2828571428571432,0.02205262722096708,0.0,0.14333333333333334,0.4121550820997852,0.06560273762331464
132,1,3.1701153125140134,4.796139792201775,0.09105341850375125,3.7223972229178894,1.0,0.034482758620689655,0.16,0.1111111111111111,0.4386778114085806,0.04473900123262155,0.12242259806509077,0.8,0.021682307279890442,0.4517041955440624,2.294482758620689,0.05027851820146958,0.15535169667520132,0.08391734190326154,1.3611111111111103,0.34555555555555567,0.01912257632146016,0.0,0.2357142857142859,0.21079160679827352,0.02257222421744157
133,1,3.0932663412852355,4.5342986530204294,0.0800731679405316,3.856648277242885,1.0,0.0,0.11538461538461539,0.0,0.5486133023866224,0.041666639455773334,0.12968690711691364,0.8666666666666667,0.06451662233737243,0.32296677447527855,3.145172413793102,0.1290864437469216,0.3750188022497211,0.08628628192812363,1.2233333333333327,0.3900000000000003,0.0195294300852785,0.0,0.3633333333333332,0.3564998661399787,0.03904049180018108
134,1,3.2524103524960046,3.9914802503001248,0.06129481428561552,3.869962653407676,1.0,0.034482758620689655,0.07142857142857142,0.034482758620689655,0.5512499937011841,0.04112135681607016,0.14776401483998947,0.8666666666666667,0.057593461458060505,0.3712478681310329,3.322068965517241,0.1420411019007865,0.4030426118151464,0.0669410706425849,0.8060000000000003,0.345714285714286,0.05170886580385501,0.0,0.16874999999999973,0.49213645804119605,0.020960941973951826
135,1,3.7461330097047734,4.6010051690318265,0.06948351774972339,3.9804722877482304,1.0,0.0,0.07142857142857142,0.07142857142857142,0.528238582460615,0.03280243893371344,0.17559864564893832,0.8333333333333334,0.042107087321745396,0.7093992476151967,2.9417241379310344,0.1386176876167207,0.34247148945340716,0.11390248604192343,0.6262499999999993,0.3087500000000001,0.05368750092062434,0.0,0.5166666666666667,0.5444672583123356,0.03188598736868899
136,1,3.6754348659408986,4.404276424448794,0.06472691978997877,4.10028283327942,1.0,0.0,0.0,0.034482758620689655,0.6897410141978413,0.04219714018100978,0.1656773357820454,0.9,0.06095833304271804,0.7031269710478802,3.023448275862069,0.11337932081223775,0.4206599285767587,0.10214309290682044,1.196250000000001,0.3587499999999999,0.01605043072726146,0.0,0.241111111111111,0.37986319485141395,0.029994194449597666
137,1,3.634588978196663,4.295156692287652,0.057235505543625845,4.209347960843432,1.0,0.0,0.15384615384615385,0.0,0.6112391784999824,0.051052860427434704,0.16321122743826413,0.9666666666666667,0.0634609526953922,1.2583101398952743,3.357931034482759,0.20744422999233658,0.4830286536760618,0.077807283292333,0.8683333333333335,0.30400000000000027,0.03938697598891055,0.0,0.38428571428571384,0.6461167199371298,0.021182767993440824
138,0,11.675979211741291,15.028087501686523,0.004345749911532349,10.56586168372261,0.0,0.6363636363636364,0.625,0.5833333333333334,0.01948218559493661,0.005169244474328346,0.0021060327988090964,0.6666666666666666,0.0033319725113402014,0.04307500182603507,0.21000000000000013,0.00011273909679245345,0.04124326372537788,0.0026883472402860036,0.03249999999999997,0.02142857142857148,0.0027990280139950836,30.0,0.024,0.05597475621504093,0.0013809195398393867
139,0,11.37456419657659,14.769047989249644,0.004762951628303032,10.783816262078753,0.0,0.42857142857142855,0.7777777777777778,0.6363636363636364,0.01988857852023506,0.003927922024247864,0.004023739080814864,0.6333333333333333,0.002700466072144355,0.08187596392951837,0.19827586206896552,0.00022484981654428865,0.047817111900199265,0.002548682466084223,0.019999999999999574,0.010000000000000083,0.0028042727360638965,30.0,0.006666666666666668,0.0502478537125827,0.0006880911187881504
140,0,11.742146345215453,14.42892033796179,0.004957682338284889,11.073196674256772,0.0,0.5,0.7272727272727273,0.8181818181818182,0.025342103744997617,0.003879126067507867,0.00810139821643306,0.6666666666666666,0.001520830421206826,0.10682275993820965,0.23965517241379294,0.0002760152455613859,0.02708916996239836,0.00463855478313988,0.016250000000000098,0.017142857142857033,0.0036697698680371958,30.0,0.017999999999999995,0.09018022770756193,0.0028884004471085513
141,0,12.299291984005672,8.609605394865525,0.004161635201862767,11.682279275577761,0.0,0.6363636363636364,0.7272727272727273,0.9090909090909091,0.02581128091014125,0.0035456210417116724,0.006845227743263389,0.6333333333333333,0.005490870592533216,0.07106038440152528,0.21000000000000035,0.00023092642053407388,0.05560746780955281,0.004473960944243028,0.01899999999999995,0.014285714285714235,0.0032922089022087157,30.0,0.01666666666666666,0.060105956330421303,0.0049593723544073855
142,0,12.522245633190447,15.018385058543707,0.004004383148590075,11.86247411751817,0.0,0.6363636363636364,0.6,0.7272727272727273,0.02124983660067897,0.004212065597618282,0.005906297803319448,0.6,0.005540205551332988,0.08200846148478817,0.24034482758620734,0.00027696494633183867,0.029255152462057343,0.003548996217194466,0.017142857142856776,0.016666666666667003,0.0035425499098736186,30.0,0.015,0.05420402876810765,0.004868669795563462
143,0,12.044678617305115,14.651220545372123,0.005205503090404455,10.668813393166547,0.0,0.5384615384615384,0.75,0.6363636363636364,0.018999999999999996,0.004212065597618282,0.005237229365663783,0.6666666666666666,0.005247610405316574,0.0680116036518218,0.2251724137931042,0.00015505995504921057,0.022816630764768545,0.0006936053888013049,0.022857142857142625,0.01750000000000007,0.0031872193754021367,30.0,0.011000000000000001,0.05038974088437612,0.0042333306550958955
144,0,11.541307070794828,8.609605394865525,0.0050266923658291085,10.574736185943003,0.0,0.6153846153846154,0.6666666666666666,0.8181818181818182,0.02012185103038209,0.003717946913512978,0.00728057708709198,0.6666666666666666,0.0040741427878491126,0.05462002324034193,0.16344827586206928,6.829238461144994e-05,0.043858151066432594,0.003145453473033812,0.023333333333333133,0.02000000000000013,0.003552214983994779,30.0,0.00875,0.04389724550886273,0.003586520493695983
145,0,11.504684463061567,14.085069139402576,0.005123007867447648,10.468520742166325,0.0,0.5714285714285714,0.7,0.5,0.022261077142751995,0.004074142787849035,0.007613092911128027,0.7,0.0038047589248453506,0.06231410449527135,0.21103448275862036,0.0002267470045703615,0.05698836257858079,0.006574492039559421,0.0349999999999994,0.023333333333333428,0.003177642989070108,30.0,0.012000000000000002,0.06394975068164829,0.0024750180374522633
146,0,11.541978882823543,13.458040906443745,0.005771081405476387,10.934030429659384,0.0,0.5625,0.7272727272727273,0.5714285714285714,0.025603819159562027,0.0074358938270259545,0.006737043498600943,0.6666666666666666,0.007965913777648197,0.11511839513283363,0.2841379310344826,0.00022543474431767796,0.07492545047746946,0.006204496942776621,0.03428571428571381,0.02124999999999988,0.004347866784784385,30.0,0.01875,0.07147055528054197,0.007072568450697087
147,0,10.36531793163779,13.465590560392533,0.005656283912533302,10.79275800988345,0.0,0.5,0.35,0.5384615384615384,0.08534960782309171,0.011696851137404962,0.004462999814803907,0.6666666666666666,0.009009443269548409,0.08736848230729609,0.27655172413793117,0.0001627299085271388,0.049587962111732095,0.006558828500008001,0.02666666666666669,0.024000000000000198,0.010488840846963261,30.0,0.02727272727272726,0.0693600837981739,0.007484914533796002
148,0,9.270992783740713,14.459526884340335,0.011387932130232883,9.121531121576123,0.0,0.36363636363636365,0.3333333333333333,0.4375,0.07963807018142907,0.01910942353989808,0.008686528783865576,0.7,0.00940400840863404,0.03364561205988607,0.22620689655172396,0.00013089169017864696,0.053862510784656,0.0081834078027008,0.05888888888888902,0.037142857142856985,0.01878969177519426,30.0,0.022999999999999993,0.08941667348206668,0.004159016105521365
149,1,3.217463723588571,7.055195783879173,0.06200472076748086,4.237750909662184,0.0,0.20833333333333334,0.2727272727272727,0.4,0.19744506971701156,0.0630555310817378,0.15088158171453617,0.7333333333333333,0.05955915141274933,0.6088315562990954,0.5489655172413784,0.06731345777510077,0.24933937203935416,0.06450546145733033,0.7237500000000003,0.2875,0.038297197993451965,29.0,0.174,0.3086231667383685,0.028046841286006662
150,1,2.606739255268946,5.69210397352151,0.07860934558207679,3.4603093222588637,1.0,0.2608695652173913,0.15384615384615385,0.17391304347826086,0.27610565610529125,0.05902956713307635,0.2129745281949556,0.7666666666666667,0.0675533550781375,0.7291372779305879,1.1248275862068955,0.09095983054806854,0.28549977661809023,0.0640038094104376,0.5188888888888888,0.23666666666666675,0.023259038181809216,27.0,0.16,0.2098669536427602,0.023201407416845378
151,1,2.812918970268057,5.601262348972458,0.06512219880954441,3.53720338269746,1.0,0.1111111111111111,0.2727272727272727,0.15384615384615385,0.16374132716642498,0.0636001540236872,0.22980867522981888,0.7666666666666667,0.08130031670663188,0.883303354644672,1.2106896551724131,0.08171788537424743,0.3529357151771679,0.04366579320931489,0.11857142857142884,0.25750000000000006,0.021047455289171173,27.0,0.23666666666666666,0.21164301094445045,0.01627692327476283
152,1,3.310546196192182,6.193102131037619,0.07085928308885019,4.17578761566654,1.0,0.1111111111111111,0.2,0.2,0.23671267158495948,0.08143725935273334,0.25820057593848633,0.8666666666666667,0.10884526869371407,1.0983274854551004,0.9496551724137918,0.12453914489924925,0.4008838194972377,0.08098316277511776,0.4400000000000004,0.2562500000000001,0.03667215295999253,22.0,0.17000000000000004,0.28997586950979015,0.04181706841571228
153,1,2.6769144963032705,5.341541939793104,0.09450847276727747,3.1445348744590045,1.0,0.16,0.1111111111111111,0.07142857142857142,0.3568424800322343,0.07248138395759397,0.30077835535094455,0.9,0.12976430753563972,1.089648972997149,1.5168965517241382,0.1503497764371517,0.46107868202770796,0.15350776354760617,0.7449999999999998,0.35333333333333333,0.04402260396505351,8.0,0.3871428571428571,0.4766272640581282,0.06125923059697478
154,1,2.637181861056924,5.063093919856981,0.07756738232766851,3.2532235444611115,1.0,0.07142857142857142,0.23809523809523808,0.07142857142857142,0.2471771744226306,0.03488094425483409,0.23401976775623085,0.8666666666666667,0.10100084191741773,0.3387575538229502,1.6403448275862087,0.11808382951502663,0.3814506146653478,0.09369458561811178,0.8749999999999996,0.26199999999999973,0.02456261192874051,0.0,0.040000000000000036,0.20550177383083473,0.040964866313816274
155,1,2.731124016210205,5.2571242215634335,0.08087396232581753,3.347466130982202,1.0,0.0,0.125,0.0,0.332254922210843,0.06356741560367711,0.19618178436594658,0.9,0.10164657992713949,0.5256403157070416,1.5706896551724152,0.10695960255346199,0.27581231911238024,0.06555133419668883,1.1483333333333334,0.23999999999999977,0.033094299404296576,0.0,0.3544444444444445,0.2003015631253934,0.0319148015476069
156,1,2.682482616874644,5.300647411002651,0.0652110632656246,3.5353188940169757,1.0,0.0,0.20833333333333334,0.1111111111111111,0.30111939308003544,0.04936191486820364,0.20673898230068058,0.8666666666666667,0.06902666348671978,0.4376157417357905,1.9231034482758629,0.1046658075705564,0.24657115267876248,0.04686599219572557,0.1800000000000003,0.24333333333333332,0.03303254219004971,0.0,0.20571428571428582,0.13613363582421875,0.028823176615426764
157,1,3.027730858034019,5.074510264599064,0.06493407309386864,4.040013586881434,1.0,0.034482758620689655,0.25,0.1111111111111111,0.2561833111053273,0.04063107620703022,0.2948520671397755,0.9333333333333333,0.07230509809746728,0.6548691098383004,1.9468965517241381,0.12517973682222336,0.3085864193889494,0.07790165088677119,0.3800000000000005,0.25444444444444486,0.0198812255470255,0.0,0.22750000000000015,0.4927529143067784,0.036188320737817116
158,1,2.9034753065889443,4.4056877346232115,0.07144829716238726,3.8532316757221876,1.0,0.2,0.15384615384615385,0.15384615384615385,0.3830630931495924,0.05195157347371259,0.27001451208165433,0.8333333333333334,0.08200763196605713,0.573925923779711,2.5631034482758617,0.16617500898942222,0.29054825023442465,0.07212072267702108,0.5199999999999996,0.2933333333333336,0.023069301096071845,0.0,0.18833333333333332,0.6304076279796798,0.036879476437619414
159,1,2.8604000645711127,4.3199986115546105,0.06977387031210949,3.495657046376276,1.0,0.07142857142857142,0.034482758620689655,0.07142857142857142,0.41607210913494314,0.07918513569026521,0.2710063382545687,0.8666666666666667,0.07868874358729419,0.801153250391113,2.8672413793103435,0.12045667057198461,0.30333484338414624,0.08909916511668219,0.7128571428571432,0.30499999999999944,0.019419829966257837,0.0,0.19200000000000017,0.5385390345190224,0.037400600235279614
160,1,3.1623877045408677,3.7319856197899095,0.07075962070997205,3.4210852108392418,1.0,0.07142857142857142,0.0,0.0,0.45929898275040354,0.09732965233930407,0.21247949881098185,0.9333333333333333,0.09218850844023561,1.0012187403292019,3.314827586206896,0.056781067604860666,0.4133390497739445,0.15227739457305944,0.87,0.35142857142857153,0.08324122474230336,0.0,0.3442857142857142,0.48177487954211956,0.042412332951566926
161,0,10.552169495041417,12.201181254285517,0.006860063656665244,9.611496251039183,0.0,0.35294117647058826,0.8571428571428571,0.6923076923076923,0.019267128022157902,0.00318157963590287,0.011691033834047564,0.6666666666666666,0.0019023794624226434,0.11687053130894644,0.3517241379310363,0.00018306450147606847,0.02283808729496689,0.009204671987342053,0.05363636363636346,0.02200000000000024,0.0022694660584543186,30.0,0.008000000000000007,0.04849336022997931,0.0030953992632033124
162,0,11.64560692003231,13.229215357907183,0.006229129391664833,8.97058708491665,0.0,0.6,0.75,0.4375,0.019102065042525873,0.003717946913512979,0.009386631106920984,0.6666666666666666,0.00589707641158581,0.0881260692510033,0.2955172413793106,0.00011653990236625971,0.05686240703077333,0.00963451844039086,0.03000000000000012,0.03000000000000025,0.003304583500056177,30.0,0.012727272727272731,0.04315417070202616,0.007465257398590614
163,0,8.672095940549498,11.765522751830131,0.007720558944496342,7.884300411777553,0.0,0.35294117647058826,0.7777777777777778,0.625,0.022617593938249834,0.0030948717731946523,0.012445254265843645,0.7,0.008168297768530185,0.05942193186353419,0.36103448275861993,0.0007034628501183282,0.05980922050271905,0.00947991790773605,0.04400000000000013,0.03500000000000014,0.003367229022878751,30.0,0.01499999999999999,0.03808893281152852,0.00685650790711077
164,0,8.149561177738093,12.155080742135286,0.008176228554681015,8.828055639399485,0.0,0.35294117647058826,0.8888888888888888,0.7857142857142857,0.021860669909426127,0.0015907898179514364,0.01165490174535504,0.7,0.005363012657257595,0.14214029669864248,0.34103448275862097,0.0008446521206378169,0.03880178129019999,0.003870277460214803,0.07333333333333354,0.01749999999999996,0.0022586492863300956,30.0,0.011428571428571418,0.081073961361737,0.0038043297924953566
165,0,9.391574054091322,12.062597238113714,0.006474319157063609,9.42051302526774,0.0,0.6153846153846154,0.75,0.6923076923076923,0.01768866554856213,0.0018070158058105018,0.008153293228885474,0.7,0.008341356681770475,0.10645007772481435,0.31000000000000055,0.00029760046814387634,0.0567191433687943,0.00307316672855481,0.01333333333333305,0.01899999999999995,0.001519756514690947,30.0,0.019999999999999993,0.06833026639873727,0.005982923545363147
166,0,10.596205707894082,11.78266232240502,0.005053880114945728,8.664010664872677,0.0,0.6666666666666666,0.875,0.6428571428571429,0.019507833184532704,0.0013801311186847059,0.01178838353611541,0.6666666666666666,0.00897767450155008,0.062059221222759885,0.33620689655172514,0.0003293169380919921,0.04628130490461028,0.0030731667285548267,0.004999999999999893,0.03200000000000021,0.002347266466327495,30.0,0.013333333333333327,0.047080096752279636,0.005672705865522676
167,0,12.417997253400992,11.685707036970596,0.003990172819807805,8.287046498109751,0.0,0.6666666666666666,0.8,0.6428571428571429,0.024324199198877378,0.004333071682315173,0.01098917215999019,0.6666666666666666,0.005247610405316539,0.049104913369303234,0.3379310344827595,0.00028536939183437045,0.017463664902783997,0.003446777061088367,0.02199999999999953,0.027500000000000302,0.003181066436506693,30.0,0.016363636363636365,0.027655450558221585,0.00520596204522529
168,0,10.779415018370647,11.79386500700232,0.005321659511587966,8.859084368878506,0.0,0.5333333333333333,0.7,0.6666666666666666,0.02308438625757438,0.004370588154508102,0.009124982527240656,0.7,0.005954475821844064,0.036537186350272935,0.3124137931034498,0.00032061817840934974,0.03460565012260562,0.003953195555755179,0.032857142857142155,0.028333333333333766,0.001965692137195264,30.0,0.015000000000000005,0.027678858063032108,0.0069006555934235485
169,0,10.227912871109666,13.108553919391932,0.00549961116738339,10.398127562020731,0.0,0.5625,0.7272727272727273,0.6363636363636364,0.026291105382281327,0.0027701027756664763,0.008587286917218885,0.6333333333333333,0.00508967208224285,0.056176834502256426,0.2582758620689666,0.0002565323376732624,0.05376011216379631,0.004039936687050235,0.027999999999999404,0.023333333333333626,0.0018457526164381932,30.0,0.019999999999999997,0.06542418783402301,0.004588302192184252
170,0,10.116831734252443,12.228858202600609,0.0058110900010932215,10.244293285877612,0.0,0.5,0.5333333333333333,0.8333333333333334,0.07212643220222544,0.007881779556647836,0.010448448115735344,0.6666666666666666,0.0024907993963089927,0.06232502036313643,0.30448275862068985,0.0002751227545442728,0.01809047556374489,0.0032663195706200973,0.012499999999999734,0.011666666666666861,0.009174825064598586,30.0,0.018181818181818184,0.05982848956195754,0.0028422468835305912
171,0,8.695084772029068,11.371671277961166,0.01632435213812123,8.119308233586775,0.0,0.25,0.5625,0.5,0.05603173703853518,0.008653574622171844,0.010050214063445972,0.7,0.009851965514038065,0.07017024971865389,0.3513793103448282,0.0004829116768302966,0.08832099772679124,0.009273941254642077,0.06500000000000039,0.040999999999999835,0.01209045274665294,30.0,0.018461538461538456,0.04039826223783264,0.005465837003576038
172,1,6.856817829972221,10.325627655107025,0.023382019960264497,6.131490765985635,0.0,0.15384615384615385,0.3,0.2608695652173913,0.07561672360588555,0.02001903855738094,0.014658934263495998,0.8333333333333334,0.009343046452137682,0.03948374331790933,0.44689655172413895,0.0002867110384896934,0.07865675021091038,0.012386870380492769,0.07300000000000004,0.05625000000000002,0.01952073378792528,30.0,0.029999999999999985,0.11649629698357104,0.012369019890889767
173,1,3.373858530431436,6.91490786160947,0.06561509171745443,4.0020552100746,1.0,0.1111111111111111,0.16,0.2,0.30339724601401524,0.042229692619950555,0.16744132894675612,0.8666666666666667,0.0616136746019841,0.518179098605195,0.6655172413793102,0.06930188351458308,0.22355154331161986,0.034977497139195755,0.4816666666666663,0.24099999999999994,0.014530175029728944,29.0,0.15272727272727274,0.1324578002366693,0.01388230410799801
174,1,2.313702261210967,4.660027926735826,0.1096615842430608,2.9974933987974186,1.0,0.07142857142857142,0.16,0.15384615384615385,0.2687768591229535,0.050921575021999156,0.13949305690667899,0.8333333333333334,0.056156486895176716,0.394137998554772,1.8517241379310345,0.05638409660365292,0.1691943293625277,0.05082205317020721,1.3888888888888886,0.5077777777777779,0.021127871136854045,17.0,0.35625000000000007,0.11003293013587183,0.027029376812726404
175,1,2.3002033634860166,4.368104790266649,0.09262454728312396,2.998383004233223,1.0,0.1111111111111111,0.16666666666666666,0.2,0.2470186677606011,0.05256858170345597,0.2248849743773031,0.8,0.08024757609665073,0.7258471944285962,2.2858620689655185,0.09474572036737341,0.401210142233833,0.06933607006634357,0.6533333333333337,0.24166666666666656,0.030184701265313044,3.0,0.22666666666666666,0.1913030235064812,0.03244131069263047
176,1,2.405291690631645,4.412312496266882,0.09060099054994775,3.013370612016267,1.0,0.07142857142857142,0.15384615384615385,0.1111111111111111,0.41196871510130745,0.06707798284320217,0.23260605802792947,0.9,0.08617937313383923,0.7714071954710366,2.288620689655171,0.09566448476056277,0.37935724372594587,0.052327363063411375,0.7266666666666669,0.36000000000000015,0.030940592626981858,0.0,0.18625000000000005,0.365543483924219,0.02792429025766912
